3.5	0.374586	0.374586
3.51	0.386032	0.386033
3.52	0.397567	0.397568
3.53	0.409194	0.409195
3.54	0.420917	0.420918
3.55	0.432739	0.432739
3.56	0.444664	0.444664
3.57	0.456695	0.456695
3.58	0.468836	0.468837
3.59	0.481092	0.481093
3.6	0.493467	0.493467
3.61	0.505964	0.505964
3.62	0.518588	0.518589
3.63	0.531344	0.531345
3.64	0.544236	0.544237
3.65	0.55727	0.55727
3.66	0.570449	0.57045
3.67	0.58378	0.583781
3.68	0.597267	0.597268
3.69	0.610916	0.610917
3.7	0.624733	0.624735
3.71	0.638724	0.638726
3.72	0.652895	0.652897
3.73	0.667251	0.667254
3.74	0.681801	0.681805
3.75	0.696551	0.696556
3.76	0.711507	0.711513
3.77	0.726678	0.726686
3.78	0.742071	0.74208
3.79	0.757694	0.757704
3.8	0.773556	0.773566
3.81	0.789665	0.789675
3.82	0.806031	0.806041
3.83	0.822662	0.822672
3.84	0.839569	0.83958
3.85	0.856763	0.856774
3.86	0.874254	0.874265
3.87	0.892053	0.892064
3.88	0.910173	0.910184
3.89	0.928626	0.928637
3.9	0.947425	0.947436
3.91	0.966583	0.966595
3.92	0.986115	0.986127
3.93	1.00604	1.00605
3.94	1.02636	1.02638
3.95	1.04711	1.04712
3.96	1.0683	1.06831
3.97	1.08994	1.08996
3.98	1.11206	1.11208
3.99	1.13468	1.1347
4	1.15782	1.15784
